Date,DHB,Active,Recovered,Deceased,Total
2021-03-11,Lakes,0,16,0,16
2021-03-11,Hutt Valley,0,24,0,24
2021-03-11,Hawke's Bay,0,44,0,44
2021-03-11,Counties Manukau,1,230,1,232
2021-03-11,Capital and Coast,0,94,2,96
2021-03-11,Canterbury,0,156,12,168
2021-03-11,Bay of Plenty,0,48,0,48
2021-03-11,Managed Isolation & Quarantine,84,597,1,682
2021-03-11,Total,85,2305,26,2416
2021-03-12,Auckland,0,225,1,226
2021-03-12,Whanganui,0,9,0,9
2021-03-12,West Coast,0,4,1,5
2021-03-12,Waitemata,0,296,4,300
2021-03-12,Wairarapa,0,8,0,8
2021-03-12,Waikato,0,193,2,195
2021-03-12,Taranaki,0,16,0,16
2021-03-12,Tairawhiti,0,4,0,4
2021-03-12,Southern,0,214,2,216
2021-03-12,South Canterbury,0,17,0,17
2021-03-12,Northland,0,29,0,29
2021-03-12,Nelson Marlborough,0,49,0,49
2021-03-12,Mid Central,0,32,0,32
2021-03-12,Lakes,0,16,0,16
2021-03-12,Hutt Valley,0,24,0,24
2021-03-12,Hawke's Bay,0,44,0,44
2021-03-12,Counties Manukau,1,230,1,232
2021-03-12,Capital and Coast,0,94,2,96
2021-03-12,Canterbury,0,156,12,168
2021-03-12,Bay of Plenty,0,48,0,48
2021-03-12,Managed Isolation & Quarantine,85,597,1,683
2021-03-12,Total,86,2305,26,2417
2021-03-13,Auckland,0,225,1,226
2021-03-13,Whanganui,0,9,0,9
2021-03-13,West Coast,0,4,1,5
2021-03-13,Waitemata,0,298,4,302
2021-03-13,Wairarapa,0,8,0,8
2021-03-13,Waikato,0,193,2,195
2021-03-13,Taranaki,0,16,0,16
2021-03-13,Tairawhiti,0,4,0,4
2021-03-13,Southern,0,214,2,216
2021-03-13,South Canterbury,0,17,0,17
2021-03-13,Northland,0,29,0,29
2021-03-13,Nelson Marlborough,0,49,0,49
2021-03-13,Mid Central,0,32,0,32
2021-03-13,Lakes,0,16,0,16
2021-03-13,Hutt Valley,0,24,0,24
2021-03-13,Hawke's Bay,0,44,0,44
2021-03-13,Counties Manukau,0,231,1,232
2021-03-13,Capital and Coast,0,94,2,96
2021-03-13,Canterbury,0,156,12,168
2021-03-13,Bay of Plenty,0,48,0,48
2021-03-13,Managed Isolation & Quarantine,88,597,1,686
2021-03-13,Total,88,2308,26,2422
2021-03-14,Auckland,0,225,1,226
2021-03-14,Whanganui,0,9,0,9
2021-03-14,West Coast,0,4,1,5
2021-03-14,Waitemata,0,298,4,302
2021-03-14,Wairarapa,0,8,0,8
2021-03-14,Waikato,0,193,2,195
2021-03-14,Taranaki,0,16,0,16
2021-03-14,Tairawhiti,0,4,0,4
2021-03-14,Southern,0,214,2,216
2021-03-14,South Canterbury,0,17,0,17
2021-03-14,Northland,0,29,0,29
2021-03-14,Nelson Marlborough,0,49,0,49
2021-03-14,Mid Central,0,32,0,32
2021-03-14,Lakes,0,16,0,16
2021-03-14,Hutt Valley,0,24,0,24
2021-03-14,Hawke's Bay,0,44,0,44
2021-03-14,Counties Manukau,0,231,1,232
2021-03-14,Capital and Coast,0,94,2,96
2021-03-14,Canterbury,0,156,12,168
2021-03-14,Bay of Plenty,0,48,0,48
2021-03-14,Managed Isolation & Quarantine,87,599,1,687
2021-03-14,Total,87,2310,26,2423
2021-03-15,Auckland,0,225,1,226
2021-03-15,Whanganui,0,9,0,9
2021-03-15,West Coast,0,4,1,5
2021-03-15,Waitemata,0,298,4,302
2021-03-15,Wairarapa,0,8,0,8
2021-03-15,Waikato,0,193,2,195
2021-03-15,Taranaki,0,16,0,16
2021-03-15,Tairawhiti,0,4,0,4
2021-03-15,Southern,0,214,2,216
2021-03-15,South Canterbury,0,17,0,17
2021-03-15,Northland,0,29,0,29
2021-03-15,Nelson Marlborough,0,49,0,49
2021-03-15,Mid Central,0,32,0,32
2021-03-15,Lakes,0,16,0,16
2021-03-15,Hutt Valley,0,24,0,24
2021-03-15,Hawke's Bay,0,44,0,44
2021-03-15,Counties Manukau,0,231,1,232
2021-03-15,Capital and Coast,0,94,2,96
2021-03-15,Canterbury,0,156,12,168
2021-03-15,Bay of Plenty,0,48,0,48
2021-03-15,Managed Isolation & Quarantine,93,600,1,694
2021-03-15,Total,93,2311,26,2430
2021-03-16,Auckland,0,225,1,226
2021-03-16,Whanganui,0,9,0,9
2021-03-16,West Coast,0,4,1,5
2021-03-16,Waitemata,0,298,4,302
2021-03-16,Wairarapa,0,8,0,8
2021-03-16,Waikato,0,193,2,195
2021-03-16,Taranaki,0,16,0,16
2021-03-16,Tairawhiti,0,4,0,4
2021-03-16,Southern,0,214,2,216
2021-03-16,South Canterbury,0,17,0,17
2021-03-16,Northland,0,29,0,29
2021-03-16,Nelson Marlborough,0,49,0,49
2021-03-16,Mid Central,0,32,0,32
2021-03-16,Lakes,0,16,0,16
2021-03-16,Hutt Valley,0,24,0,24
2021-03-16,Hawke's Bay,0,44,0,44
2021-03-16,Counties Manukau,0,231,1,232
2021-03-16,Capital and Coast,0,94,2,96
2021-03-16,Canterbury,0,156,12,168
2021-03-16,Bay of Plenty,0,48,0,48
2021-03-16,Managed Isolation & Quarantine,95,600,1,696
2021-03-16,Total,95,2311,26,2432
2021-03-17,Auckland,0,225,1,226
2021-03-17,Whanganui,0,9,0,9
2021-03-17,West Coast,0,4,1,5
2021-03-17,Waitemata,0,298,4,302
2021-03-17,Wairarapa,0,8,0,8
2021-03-17,Waikato,0,193,2,195
2021-03-17,Taranaki,0,16,0,16
2021-03-17,Tairawhiti,0,4,0,4
2021-03-17,Southern,0,214,2,216
2021-03-17,South Canterbury,0,17,0,17
2021-03-17,Northland,0,29,0,29
2021-03-17,Nelson Marlborough,0,49,0,49
2021-03-17,Mid Central,0,32,0,32
2021-03-17,Lakes,0,16,0,16
2021-03-17,Hutt Valley,0,24,0,24
2021-03-17,Hawke's Bay,0,44,0,44
2021-03-17,Counties Manukau,0,231,1,232
2021-03-17,Capital and Coast,0,94,2,96
2021-03-17,Canterbury,0,156,12,168
2021-03-17,Bay of Plenty,0,48,0,48
2021-03-17,Managed Isolation & Quarantine,97,600,1,698
2021-03-17,Total,97,2311,26,2434
2021-03-19,Auckland,0,225,1,226
2021-03-19,Whanganui,0,9,0,9
2021-03-19,West Coast,0,4,1,5
2021-03-19,Waitemata,0,298,4,302
2021-03-19,Wairarapa,0,8,0,8
2021-03-19,Waikato,0,193,2,195
2021-03-19,Taranaki,0,16,0,16
2021-03-19,Tairawhiti,0,4,0,4
2021-03-19,Southern,0,214,2,216
2021-03-19,South Canterbury,0,17,0,17
2021-03-19,Northland,0,29,0,29
2021-03-19,Nelson Marlborough,0,49,0,49
2021-03-19,Mid Central,0,32,0,32
2021-03-19,Lakes,0,16,0,16
2021-03-19,Hutt Valley,0,24,0,24
2021-03-19,Hawke's Bay,0,44,0,44
2021-03-19,Counties Manukau,0,231,1,232
2021-03-19,Capital and Coast,0,94,2,96
2021-03-19,Canterbury,0,156,12,168
2021-03-19,Bay of Plenty,0,48,0,48
2021-03-19,Managed Isolation & Quarantine,55,652,1,708
2021-03-19,Total,55,2363,26,2444
2021-03-21,Auckland,0,225,1,226
2021-03-21,Whanganui,0,9,0,9
2021-03-21,West Coast,0,4,1,5
2021-03-21,Waitemata,0,298,4,302
2021-03-21,Wairarapa,0,8,0,8
2021-03-21,Waikato,0,193,2,195
2021-03-21,Taranaki,0,16,0,16
2021-03-21,Tairawhiti,0,4,0,4
2021-03-21,Southern,0,214,2,216
2021-03-21,South Canterbury,0,17,0,17
2021-03-21,Northland,0,29,0,29
2021-03-21,Nelson Marlborough,0,49,0,49
2021-03-21,Mid Central,0,32,0,32
2021-03-21,Lakes,0,16,0,16
2021-03-21,Hutt Valley,0,24,0,24
2021-03-21,Hawke's Bay,0,44,0,44
2021-03-21,Counties Manukau,0,231,1,232
2021-03-21,Capital and Coast,0,94,2,96
2021-03-21,Canterbury,0,156,12,168
2021-03-21,Bay of Plenty,0,48,0,48
2021-03-21,Managed Isolation & Quarantine,58,658,1,717
2021-03-21,Total,58,2369,26,2453
2021-03-22,Auckland,0,225,1,226
2021-03-22,Whanganui,0,9,0,9
2021-03-22,West Coast,0,4,1,5
2021-03-22,Waitemata,0,298,4,302
2021-03-22,Wairarapa,0,8,0,8
2021-03-22,Waikato,0,194,2,196
2021-03-22,Taranaki,0,16,0,16
2021-03-22,Tairawhiti,0,4,0,4
2021-03-22,Southern,0,214,2,216
2021-03-22,South Canterbury,0,17,0,17
2021-03-22,Northland,0,29,0,29
2021-03-22,Nelson Marlborough,0,49,0,49
2021-03-22,Mid Central,0,32,0,32
2021-03-22,Lakes,0,16,0,16
2021-03-22,Hutt Valley,0,24,0,24
2021-03-22,Hawke's Bay,0,44,0,44
2021-03-22,Counties Manukau,0,231,1,232
2021-03-22,Capital and Coast,0,94,2,96
2021-03-22,Canterbury,0,156,12,168
2021-03-22,Bay of Plenty,0,48,0,48
2021-03-22,Managed Isolation & Quarantine,63,661,1,725
2021-03-22,Total,63,2373,26,2462
2021-03-23,Auckland,0,225,1,226
2021-03-23,Whanganui,0,9,0,9
2021-03-23,West Coast,0,4,1,5
2021-03-23,Waitemata,0,298,4,302
2021-03-23,Wairarapa,0,8,0,8
2021-03-23,Waikato,0,194,2,196
2021-03-23,Taranaki,0,16,0,16
2021-03-23,Tairawhiti,0,4,0,4
2021-03-23,Southern,0,214,2,216
2021-03-23,South Canterbury,0,17,0,17
2021-03-23,Northland,0,29,0,29
2021-03-23,Nelson Marlborough,0,49,0,49
2021-03-23,Mid Central,0,32,0,32
2021-03-23,Lakes,0,16,0,16
2021-03-23,Hutt Valley,0,24,0,24
2021-03-23,Hawke's Bay,0,44,0,44
2021-03-23,Counties Manukau,0,231,1,232
2021-03-23,Capital and Coast,0,94,2,96
2021-03-23,Canterbury,0,156,12,168
2021-03-23,Bay of Plenty,0,48,0,48
2021-03-23,Managed Isolation & Quarantine,68,662,1,731
2021-03-23,Total,68,2374,26,2468
2021-03-24,Auckland,0,225,1,226
2021-03-24,Whanganui,0,9,0,9
2021-03-24,West Coast,0,4,1,5
2021-03-24,Waitemata,0,298,4,302
2021-03-24,Wairarapa,0,8,0,8
2021-03-24,Waikato,0,194,2,196
2021-03-24,Taranaki,0,16,0,16
2021-03-24,Tairawhiti,0,4,0,4
2021-03-24,Southern,0,214,2,216
2021-03-24,South Canterbury,0,17,0,17
2021-03-24,Northland,0,29,0,29
2021-03-24,Nelson Marlborough,0,49,0,49
2021-03-24,Mid Central,0,32,0,32
2021-03-24,Lakes,0,16,0,16
2021-03-24,Hutt Valley,0,24,0,24
2021-03-24,Hawke's Bay,0,44,0,44
2021-03-24,Counties Manukau,0,231,1,232
2021-03-24,Capital and Coast,0,94,2,96
2021-03-24,Canterbury,0,156,12,168
2021-03-24,Bay of Plenty,0,48,0,48
2021-03-24,Managed Isolation & Quarantine,67,665,1,733
2021-03-24,Total,67,2377,26,2470
2021-03-25,Auckland,0,225,1,226
2021-03-25,Whanganui,0,9,0,9
2021-03-25,West Coast,0,4,1,5
2021-03-25,Waitemata,0,298,4,302
2021-03-25,Wairarapa,0,8,0,8
2021-03-25,Waikato,0,194,2,196
2021-03-25,Taranaki,0,16,0,16
2021-03-25,Tairawhiti,0,4,0,4
2021-03-25,Southern,0,214,2,216
2021-03-25,South Canterbury,0,17,0,17
2021-03-25,Northland,0,29,0,29
2021-03-25,Nelson Marlborough,0,49,0,49
2021-03-25,Mid Central,0,32,0,32
2021-03-25,Lakes,0,16,0,16
2021-03-25,Hutt Valley,0,24,0,24
2021-03-25,Hawke's Bay,0,44,0,44
2021-03-25,Counties Manukau,0,231,1,232
2021-03-25,Capital and Coast,0,94,2,96
2021-03-25,Canterbury,0,156,12,168
2021-03-25,Bay of Plenty,0,48,0,48
2021-03-25,Managed Isolation & Quarantine,71,667,1,739
2021-03-25,Total,71,2379,26,2476
2021-03-26,Auckland,0,225,1,226
2021-03-26,Whanganui,0,9,0,9
2021-03-26,West Coast,0,4,1,5
2021-03-26,Waitemata,0,298,4,302
2021-03-26,Wairarapa,0,8,0,8
2021-03-26,Waikato,0,194,2,196
2021-03-26,Taranaki,0,16,0,16
2021-03-26,Tairawhiti,0,4,0,4
2021-03-26,Southern,0,214,2,216
2021-03-26,South Canterbury,0,17,0,17
2021-03-26,Northland,0,29,0,29
2021-03-26,Nelson Marlborough,0,49,0,49
2021-03-26,Mid Central,0,32,0,32
2021-03-26,Lakes,0,16,0,16
2021-03-26,Hutt Valley,0,24,0,24
2021-03-26,Hawke's Bay,0,44,0,44
2021-03-26,Counties Manukau,0,231,1,232
2021-03-26,Capital and Coast,0,94,2,96
2021-03-26,Canterbury,0,156,12,168
2021-03-26,Bay of Plenty,0,48,0,48
2021-03-26,Managed Isolation & Quarantine,74,667,1,742
2021-03-26,Total,74,2379,26,2479
2021-03-27,Auckland,0,225,1,226
2021-03-27,Whanganui,0,9,0,9
2021-03-27,West Coast,0,4,1,5
2021-03-27,Waitemata,0,298,4,302
2021-03-27,Wairarapa,0,8,0,8
2021-03-27,Waikato,0,194,2,196
2021-03-27,Taranaki,0,16,0,16
2021-03-27,Tairawhiti,0,4,0,4
2021-03-27,Southern,0,215,2,217
2021-03-27,South Canterbury,0,17,0,17
2021-03-27,Northland,0,29,0,29
2021-03-27,Nelson Marlborough,0,49,0,49
2021-03-27,Mid Central,0,32,0,32
2021-03-27,Lakes,0,16,0,16
2021-03-27,Hutt Valley,0,24,0,24
2021-03-27,Hawke's Bay,0,44,0,44
2021-03-27,Counties Manukau,0,231,1,232
2021-03-27,Capital and Coast,0,94,2,96
2021-03-27,Canterbury,0,156,12,168
2021-03-27,Bay of Plenty,0,48,0,48
2021-03-27,Managed Isolation & Quarantine,74,668,1,743
2021-03-27,Total,74,2381,26,2481
2021-03-28,Auckland,0,225,1,226
2021-03-28,Whanganui,0,9,0,9
2021-03-28,West Coast,0,4,1,5
2021-03-28,Waitemata,0,298,4,302
2021-03-28,Wairarapa,0,8,0,8
2021-03-28,Waikato,0,194,2,196
2021-03-28,Taranaki,0,16,0,16
2021-03-28,Tairawhiti,0,4,0,4
2021-03-28,Southern,0,215,2,217
2021-03-28,South Canterbury,0,17,0,17
2021-03-28,Northland,0,29,0,29
2021-03-28,Nelson Marlborough,0,49,0,49
2021-03-28,Mid Central,0,32,0,32
2021-03-28,Lakes,0,16,0,16
2021-03-28,Hutt Valley,0,24,0,24
2021-03-28,Hawke's Bay,0,44,0,44
2021-03-28,Counties Manukau,0,231,1,232
2021-03-28,Capital and Coast,0,94,2,96
2021-03-28,Canterbury,0,156,12,168
2021-03-28,Bay of Plenty,0,48,0,48
2021-03-28,Managed Isolation & Quarantine,75,668,1,744
2021-03-28,Total,75,2381,26,2482
2021-03-29,Auckland,0,225,1,226
2021-03-29,Whanganui,0,9,0,9
2021-03-29,West Coast,0,4,1,5
2021-03-29,Waitemata,0,298,4,302
2021-03-29,Wairarapa,0,8,0,8
2021-03-29,Waikato,0,194,2,196
2021-03-29,Taranaki,0,16,0,16
2021-03-29,Tairawhiti,0,4,0,4
2021-03-29,Southern,0,215,2,217
2021-03-29,South Canterbury,0,17,0,17
2021-03-29,Northland,0,29,0,29
2021-03-29,Nelson Marlborough,0,49,0,49
2021-03-29,Mid Central,0,32,0,32
2021-03-29,Lakes,0,16,0,16
2021-03-29,Hutt Valley,0,24,0,24
2021-03-29,Hawke's Bay,0,44,0,44
2021-03-29,Counties Manukau,0,231,1,232
2021-03-29,Capital and Coast,0,94,2,96
2021-03-29,Canterbury,0,156,12,168
2021-03-29,Bay of Plenty,0,48,0,48
2021-03-29,Managed Isolation & Quarantine,86,668,1,755
2021-03-29,Total,86,2381,26,2493
2021-03-30,Auckland,0,225,1,226
2021-03-30,Whanganui,0,9,0,9
2021-03-30,West Coast,0,4,1,5
2021-03-30,Waitemata,0,296,4,300
2021-03-30,Wairarapa,0,8,0,8
2021-03-30,Waikato,0,194,2,196
2021-03-30,Taranaki,0,16,0,16
2021-03-30,Tairawhiti,0,4,0,4
2021-03-30,Southern,0,215,2,217
2021-03-30,South Canterbury,0,17,0,17
2021-03-30,Northland,0,28,0,28
2021-03-30,Nelson Marlborough,0,49,0,49
2021-03-30,Mid Central,0,32,0,32
2021-03-30,Lakes,0,16,0,16
2021-03-30,Hutt Valley,0,24,0,24
2021-03-30,Hawke's Bay,0,44,0,44
2021-03-30,Counties Manukau,0,231,1,232
2021-03-30,Capital and Coast,0,94,2,96
2021-03-30,Canterbury,0,156,12,168
2021-03-30,Bay of Plenty,0,48,0,48
2021-03-30,Managed Isolation & Quarantine,80,679,1,760
2021-03-30,Total,80,2389,26,2495
2021-03-31,Auckland,0,225,1,226
2021-03-31,Whanganui,0,9,0,9
2021-03-31,West Coast,0,4,1,5
2021-03-31,Waitemata,0,296,4,300
2021-03-31,Wairarapa,0,8,0,8
2021-03-31,Waikato,0,194,2,196
2021-03-31,Taranaki,0,16,0,16
2021-03-31,Tairawhiti,0,4,0,4
2021-03-31,Southern,0,215,2,217
2021-03-31,South Canterbury,0,17,0,17
2021-03-31,Northland,0,28,0,28
2021-03-31,Nelson Marlborough,0,49,0,49
2021-03-31,Mid Central,0,32,0,32
2021-03-31,Lakes,0,16,0,16
2021-03-31,Hutt Valley,0,24,0,24
2021-03-31,Hawke's Bay,0,44,0,44
2021-03-31,Counties Manukau,0,231,1,232
2021-03-31,Capital and Coast,0,94,2,96
2021-03-31,Canterbury,0,156,12,168
2021-03-31,Bay of Plenty,0,48,0,48
2021-03-31,Managed Isolation & Quarantine,72,689,1,762
2021-03-31,Total,72,2399,26,2497
2021-04-01,Auckland,0,225,1,226
2021-04-01,Whanganui,0,9,0,9
2021-04-01,West Coast,0,4,1,5
2021-04-01,Waitemata,0,296,4,300
2021-04-01,Wairarapa,0,8,0,8
2021-04-01,Waikato,0,194,2,196
2021-04-01,Taranaki,0,16,0,16
2021-04-01,Tairawhiti,0,4,0,4
2021-04-01,Southern,0,215,2,217
2021-04-01,South Canterbury,0,17,0,17
2021-04-01,Northland,0,28,0,28
2021-04-01,Nelson Marlborough,0,49,0,49
2021-04-01,Mid Central,0,32,0,32
2021-04-01,Lakes,0,16,0,16
2021-04-01,Hutt Valley,0,24,0,24
2021-04-01,Hawke's Bay,0,44,0,44
2021-04-01,Counties Manukau,0,231,1,232
2021-04-01,Capital and Coast,0,94,2,96
2021-04-01,Canterbury,0,156,12,168
2021-04-01,Bay of Plenty,0,48,0,48
2021-04-01,Managed Isolation & Quarantine,67,698,1,766
2021-04-01,Total,67,2408,26,2501
2021-04-04,Auckland,0,225,1,226
2021-04-04,Whanganui,0,9,0,9
2021-04-04,West Coast,0,4,1,5
2021-04-04,Waitemata,0,296,4,300
2021-04-04,Wairarapa,0,8,0,8
2021-04-04,Waikato,0,194,2,196
2021-04-04,Taranaki,0,16,0,16
2021-04-04,Tairawhiti,0,4,0,4
2021-04-04,Southern,0,215,2,217
2021-04-04,South Canterbury,0,17,0,17
2021-04-04,Northland,0,28,0,28
2021-04-04,Nelson Marlborough,0,49,0,49
2021-04-04,Mid Central,0,32,0,32
2021-04-04,Lakes,0,16,0,16
2021-04-04,Hutt Valley,0,24,0,24
2021-04-04,Hawke's Bay,0,44,0,44
2021-04-04,Counties Manukau,0,231,1,232
2021-04-04,Capital and Coast,0,94,2,96
2021-04-04,Canterbury,0,156,12,168
2021-04-04,Bay of Plenty,0,48,0,48
2021-04-04,Managed Isolation & Quarantine,61,710,1,772
2021-04-04,Total,61,2420,26,2507
2021-04-06,Auckland,0,225,1,226
2021-04-06,Whanganui,0,9,0,9
2021-04-06,West Coast,0,4,1,5
2021-04-06,Waitemata,0,296,4,300
2021-04-06,Wairarapa,0,8,0,8
2021-04-06,Waikato,0,194,2,196
2021-04-06,Taranaki,0,16,0,16
2021-04-06,Tairawhiti,0,4,0,4
2021-04-06,Southern,0,215,2,217
2021-04-06,South Canterbury,0,17,0,17
2021-04-06,Northland,0,28,0,28
2021-04-06,Nelson Marlborough,0,49,0,49
2021-04-06,Mid Central,0,32,0,32
2021-04-06,Lakes,0,16,0,16
2021-04-06,Hutt Valley,0,24,0,24
2021-04-06,Hawke's Bay,0,44,0,44
2021-04-06,Counties Manukau,0,231,1,232
2021-04-06,Capital and Coast,0,94,2,96
2021-04-06,Canterbury,0,156,12,168
2021-04-06,Bay of Plenty,0,48,0,48
2021-04-06,Managed Isolation & Quarantine,74,714,1,789
2021-04-06,Total,74,2424,26,2524
2021-04-07,Auckland,0,225,1,226
2021-04-07,Whanganui,0,9,0,9
2021-04-07,West Coast,0,4,1,5
2021-04-07,Waitemata,0,296,4,300
2021-04-07,Wairarapa,0,8,0,8
2021-04-07,Waikato,0,194,2,196
2021-04-07,Taranaki,0,16,0,16
2021-04-07,Tairawhiti,0,4,0,4
2021-04-07,Southern,0,215,2,217
2021-04-07,South Canterbury,0,17,0,17
2021-04-07,Northland,0,28,0,28
2021-04-07,Nelson Marlborough,0,49,0,49
2021-04-07,Mid Central,0,32,0,32
2021-04-07,Lakes,0,16,0,16
2021-04-07,Hutt Valley,0,24,0,24
2021-04-07,Hawke's Bay,0,44,0,44
2021-04-07,Counties Manukau,0,231,1,232
2021-04-07,Capital and Coast,0,94,2,96
2021-04-07,Canterbury,0,156,12,168
2021-04-07,Bay of Plenty,0,48,0,48
2021-04-07,Managed Isolation & Quarantine,81,714,1,796
2021-04-07,Total,81,2424,26,2531
2021-04-08,Auckland,0,225,1,226
2021-04-08,Whanganui,0,9,0,9
2021-04-08,West Coast,0,4,1,5
2021-04-08,Waitemata,0,296,4,300
2021-04-08,Wairarapa,0,8,0,8
2021-04-08,Waikato,0,194,2,196
2021-04-08,Taranaki,0,16,0,16
2021-04-08,Tairawhiti,0,4,0,4
2021-04-08,Southern,0,215,2,217
2021-04-08,South Canterbury,0,17,0,17
2021-04-08,Northland,0,28,0,28
2021-04-08,Nelson Marlborough,0,49,0,49
2021-04-08,Mid Central,0,32,0,32
2021-04-08,Lakes,0,16,0,16
2021-04-08,Hutt Valley,0,24,0,24
2021-04-08,Hawke's Bay,0,44,0,44
2021-04-08,Counties Manukau,0,231,1,232
2021-04-08,Capital and Coast,0,94,2,96
2021-04-08,Canterbury,0,156,12,168
2021-04-08,Bay of Plenty,0,48,0,48
2021-04-08,Managed Isolation & Quarantine,95,724,1,820
2021-04-08,Total,95,2434,26,2555
2021-04-09,Auckland,0,225,1,226
2021-04-09,Whanganui,0,9,0,9
2021-04-09,West Coast,0,4,1,5
2021-04-09,Waitemata,0,296,4,300
2021-04-09,Wairarapa,0,8,0,8
2021-04-09,Waikato,0,194,2,196
2021-04-09,Taranaki,0,16,0,16
2021-04-09,Tairawhiti,0,4,0,4
2021-04-09,Southern,0,215,2,217
2021-04-09,South Canterbury,0,17,0,17
2021-04-09,Northland,0,28,0,28
2021-04-09,Nelson Marlborough,0,49,0,49
2021-04-09,Mid Central,0,32,0,32
2021-04-09,Lakes,0,16,0,16
2021-04-09,Hutt Valley,0,24,0,24
2021-04-09,Hawke's Bay,0,44,0,44
2021-04-09,Counties Manukau,0,231,1,232
2021-04-09,Capital and Coast,0,94,2,96
2021-04-09,Canterbury,0,156,12,168
2021-04-09,Bay of Plenty,0,48,0,48
2021-04-09,Managed Isolation & Quarantine,95,730,1,826
2021-04-09,Total,95,2440,26,2561
2021-04-10,Auckland,0,225,1,226
2021-04-10,Whanganui,0,9,0,9
2021-04-10,West Coast,0,4,1,5
2021-04-10,Waitemata,0,296,4,300
2021-04-10,Wairarapa,0,8,0,8
2021-04-10,Waikato,0,193,2,195
2021-04-10,Taranaki,0,16,0,16
2021-04-10,Tairawhiti,0,4,0,4
2021-04-10,Southern,0,215,2,217
2021-04-10,South Canterbury,0,17,0,17
2021-04-10,Northland,0,28,0,28
2021-04-10,Nelson Marlborough,0,49,0,49
2021-04-10,Mid Central,0,32,0,32
2021-04-10,Lakes,0,16,0,16
2021-04-10,Hutt Valley,0,24,0,24
2021-04-10,Hawke's Bay,0,44,0,44
2021-04-10,Counties Manukau,0,231,1,232
2021-04-10,Capital and Coast,0,94,2,96
2021-04-10,Canterbury,0,156,12,168
2021-04-10,Bay of Plenty,0,48,0,48
2021-04-10,Managed Isolation & Quarantine,105,731,1,837
2021-04-10,Total,105,2440,26,2571
2021-04-11,Auckland,0,225,1,226
2021-04-11,Whanganui,0,9,0,9
2021-04-11,West Coast,0,4,1,5
2021-04-11,Waitemata,0,296,4,300
2021-04-11,Wairarapa,0,8,0,8
2021-04-11,Waikato,0,193,2,195
2021-04-11,Taranaki,0,16,0,16
2021-04-11,Tairawhiti,0,4,0,4
2021-04-11,Southern,0,215,2,217
2021-04-11,South Canterbury,0,17,0,17
2021-04-11,Northland,0,28,0,28
2021-04-11,Nelson Marlborough,0,49,0,49
2021-04-11,Mid Central,0,32,0,32
2021-04-11,Lakes,0,16,0,16
2021-04-11,Hutt Valley,0,24,0,24
2021-04-11,Hawke's Bay,0,44,0,44
2021-04-11,Counties Manukau,0,231,1,232
2021-04-11,Capital and Coast,0,94,2,96
2021-04-11,Canterbury,0,156,12,168
2021-04-11,Bay of Plenty,0,48,0,48
2021-04-11,Managed Isolation & Quarantine,108,731,1,840
2021-04-11,Total,108,2440,26,2574
2021-04-12,Auckland,0,225,1,226
2021-04-12,Whanganui,0,9,0,9
2021-04-12,West Coast,0,4,1,5
2021-04-12,Waitemata,0,296,4,300
2021-04-12,Wairarapa,0,8,0,8
2021-04-12,Waikato,0,193,2,195
2021-04-12,Taranaki,0,16,0,16
2021-04-12,Tairawhiti,0,4,0,4
2021-04-12,Southern,0,215,2,217
2021-04-12,South Canterbury,0,17,0,17
2021-04-12,Northland,0,28,0,28
2021-04-12,Nelson Marlborough,0,49,0,49
2021-04-12,Mid Central,0,33,0,33
2021-04-12,Lakes,0,16,0,16
2021-04-12,Hutt Valley,0,24,0,24
2021-04-12,Hawke's Bay,0,44,0,44
2021-04-12,Counties Manukau,0,231,1,232
2021-04-12,Capital and Coast,0,94,2,96
2021-04-12,Canterbury,0,156,12,168
2021-04-12,Bay of Plenty,0,48,0,48
2021-04-12,Managed Isolation & Quarantine,100,747,1,848
2021-04-12,Total,100,2457,26,2583
2021-04-13,Auckland,0,225,1,226
2021-04-13,Whanganui,0,9,0,9
2021-04-13,West Coast,0,4,1,5
2021-04-13,Waitemata,0,296,4,300
2021-04-13,Wairarapa,0,8,0,8
2021-04-13,Waikato,0,193,2,195
2021-04-13,Taranaki,0,16,0,16
2021-04-13,Tairawhiti,0,4,0,4
2021-04-13,Southern,0,215,2,217
2021-04-13,South Canterbury,0,17,0,17
2021-04-13,Northland,0,28,0,28
2021-04-13,Nelson Marlborough,0,49,0,49
2021-04-13,Mid Central,0,33,0,33
2021-04-13,Lakes,0,16,0,16
2021-04-13,Hutt Valley,0,24,0,24
2021-04-13,Hawke's Bay,0,44,0,44
2021-04-13,Counties Manukau,0,231,1,232
2021-04-13,Capital and Coast,0,94,2,96
2021-04-13,Canterbury,0,156,12,168
2021-04-13,Bay of Plenty,0,48,0,48
2021-04-13,Managed Isolation & Quarantine,102,749,1,852
2021-04-13,Total,102,2459,26,2587
2021-04-14,Auckland,0,225,1,226
2021-04-14,Whanganui,0,9,0,9
2021-04-14,West Coast,0,4,1,5
2021-04-14,Waitemata,0,296,4,300
2021-04-14,Wairarapa,0,8,0,8
2021-04-14,Waikato,0,193,2,195
2021-04-14,Taranaki,0,16,0,16
2021-04-14,Tairawhiti,0,4,0,4
2021-04-14,Southern,0,215,2,217
2021-04-14,South Canterbury,0,17,0,17
2021-04-14,Northland,0,28,0,28
2021-04-14,Nelson Marlborough,0,49,0,49
2021-04-14,Mid Central,0,33,0,33
2021-04-14,Lakes,0,16,0,16
